RA,dec,mjd,exptime,band,filter,nexp,airmass,night,visittime,scheduler_note,
1.2389756522718456, -0.8292544152711515, 60913.3116592041, 30.0, 'i', 'i', 2, 1.4121366442403938, 1, 34.4, 'ToO GW_case_F 18_t24_i1 656',
1.2404102718931962, -0.808438089822447, 60913.31210671676, 30.0, 'i', 'i', 2, 1.4099132004656272, 1, 34.4, 'ToO GW_case_F 18_t24_i1 657',
1.2440965060293596, -0.8184718497454432, 60913.3125508701, 30.0, 'i', 'i', 2, 1.4110824358412728, 1, 34.4, 'ToO GW_case_F 18_t24_i1 658',
1.2443951669235056, -0.8592362220729075, 60913.31300280814, 30.0, 'i', 'i', 2, 1.4115930961360053, 1, 34.4, 'ToO GW_case_F 18_t24_i1 659',
1.2548084130593837, -0.8738203430634077, 60913.3134483366, 30.0, 'i', 'i', 2, 1.420085630818386, 1, 34.4, 'ToO GW_case_F 18_t24_i1 660',
1.2551577707675499, -0.8697984880078903, 60913.3138895315, 30.0, 'i', 'i', 2, 1.4173835112163988, 1, 34.4, 'ToO GW_case_F 18_t24_i1 661',
1.260884048616175, -0.8233525821036425, 60913.31434252983, 30.0, 'i', 'i', 2, 1.4166291099323471, 1, 34.4, 'ToO GW_case_F 18_t24_i1 662',
1.2672411972986473, -0.7728999979112049, 60913.314796206156, 30.0, 'i', 'i', 2, 1.4199172999254728, 1, 34.4, 'ToO GW_case_F 18_t24_i1 663',
1.2795367131556217, -0.8768546196550897, 60913.31525874671, 30.0, 'i', 'i', 2, 1.4328682640673551, 1, 34.4, 'ToO GW_case_F 18_t24_i1 664',
1.3116073265971324, -0.8262267522496537, 60913.31571241774, 30.0, 'i', 'i', 2, 1.4591080985925948, 1, 34.4, 'ToO GW_case_F 18_t24_i1 665',
1.315332845111989, -0.8314302887368112, 60913.31615426989, 30.0, 'i', 'i', 2, 1.4600395448228802, 1, 34.4, 'ToO GW_case_F 18_t24_i1 666',
1.3191162408483756, -0.8761355409497422, 60913.31660667739, 30.0, 'i', 'i', 2, 1.462835146044974, 1, 34.4, 'ToO GW_case_F 18_t24_i1 667',
1.319642978955952, -0.8356032949941472, 60913.31705832921, 30.0, 'i', 'i', 2, 1.458706194778316, 1, 34.4, 'ToO GW_case_F 18_t24_i1 668',
1.325026678607829, -0.9237503337191607, 60913.31751726138, 30.0, 'i', 'i', 2, 1.4681349056758146, 1, 34.4, 'ToO GW_case_F 18_t24_i1 669',
1.3270144634918855, -0.9530407230450115, 60913.3179665183, 30.0, 'i', 'i', 2, 1.4721167870666176, 1, 34.4, 'ToO GW_case_F 18_t24_i1 670',
1.3274153321033004, -0.9016852878734922, 60913.31842003512, 30.0, 'i', 'i', 2, 1.4621338803313826, 1, 34.4, 'ToO GW_case_F 18_t24_i1 671',
1.327444261085121, -0.9262969332823967, 60913.31886828389, 30.0, 'i', 'i', 2, 1.4627149522514045, 1, 34.4, 'ToO GW_case_F 18_t24_i1 672',
1.3289057276137903, -0.8503562625205463, 60913.319325631164, 30.0, 'i', 'i', 2, 1.4540159075772465, 1, 34.4, 'ToO GW_case_F 18_t24_i1 673',
1.331765780338971, -0.8827884692496113, 60913.31977566707, 30.0, 'i', 'i', 2, 1.4561305026041047, 1, 34.4, 'ToO GW_case_F 18_t24_i1 674',
1.3509514402205465, -0.933706826390537, 60913.3202289696, 30.0, 'i', 'i', 2, 1.4779428070498966, 1, 34.4, 'ToO GW_case_F 18_t24_i1 675',
1.3647755036201834, -0.8816293952291941, 60913.3206826491, 30.0, 'i', 'i', 2, 1.4834933465634221, 1, 34.4, 'ToO GW_case_F 18_t24_i1 676',
1.373999805776057, -0.9841612647724749, 60913.32114311287, 30.0, 'i', 'i', 2, 1.503139353806434, 1, 34.4, 'ToO GW_case_F 18_t24_i1 677',
1.3753295889673531, -0.9705512329821526, 60913.32158828035, 30.0, 'i', 'i', 2, 1.4990075504781768, 1, 34.4, 'ToO GW_case_F 18_t24_i1 678',
1.397420210908399, -0.8904225394631207, 60913.322046032365, 30.0, 'i', 'i', 2, 1.5092830339641232, 1, 34.4, 'ToO GW_case_F 18_t24_i1 679',
1.4043369953994476, -0.927656995257451, 60913.322496797606, 30.0, 'i', 'i', 2, 1.516018263662747, 1, 34.4, 'ToO GW_case_F 18_t24_i1 680',
1.4101381348262416, -0.9394222331613596, 60913.322941262435, 30.0, 'i', 'i', 2, 1.5202411163124647, 1, 34.4, 'ToO GW_case_F 18_t24_i1 681',
1.4102162669467768, -0.979705919482873, 60913.32339258778, 30.0, 'i', 'i', 2, 1.5231491283786585, 1, 34.4, 'ToO GW_case_F 18_t24_i1 682',
1.4145269085611252, -0.9272852583729201, 60913.32384607285, 30.0, 'i', 'i', 2, 1.517752554655542, 1, 34.4, 'ToO GW_case_F 18_t24_i1 683',
1.4250378570888809, -0.9887314791086481, 60913.324300857676, 30.0, 'i', 'i', 2, 1.5335942205872501, 1, 34.4, 'ToO GW_case_F 18_t24_i1 684',
1.4361704664577717, -0.9439127577888524, 60913.324753045155, 30.0, 'i', 'i', 2, 1.5359057016857387, 1, 34.4, 'ToO GW_case_F 18_t24_i1 685',
1.4672245775776496, -0.9938136534927414, 60913.32654008219, 30.0, 'g', 'g', 2, 1.5710543142890576, 1, 34.4, 'ToO GW_case_F 18_t24_i1 315',
1.4691491343771446, -0.9727367806359076, 60913.32698720354, 30.0, 'g', 'g', 2, 1.5587055397448262, 1, 34.4, 'ToO GW_case_F 18_t24_i1 316',
1.485723181004786, -0.9515338767699345, 60913.32743444745, 30.0, 'g', 'g', 2, 1.571643401408541, 1, 34.4, 'ToO GW_case_F 18_t24_i1 317',
1.4968084350920794, -0.9498956800983815, 60913.32787822521, 30.0, 'g', 'g', 2, 1.5807771668473174, 1, 34.4, 'ToO GW_case_F 18_t24_i1 318',
1.4989271142060083, -1.0039706322399884, 60913.32833170624, 30.0, 'g', 'g', 2, 1.5849105475225995, 1, 34.4, 'ToO GW_case_F 18_t24_i1 319',
1.503381699284213, -0.9274911062183449, 60913.32878848523, 30.0, 'g', 'g', 2, 1.5811995203606992, 1, 34.4, 'ToO GW_case_F 18_t24_i1 320',
1.516896292861476, -0.9975571846338319, 60913.32924431424, 30.0, 'g', 'g', 2, 1.5971182133945534, 1, 34.4, 'ToO GW_case_F 18_t24_i1 321',
1.5232328330754719, -0.9513264160042857, 60913.32969648183, 30.0, 'g', 'g', 2, 1.5979664046769235, 1, 34.4, 'ToO GW_case_F 18_t24_i1 322',
1.528916761609836, -1.018031300009867, 60913.33015179407, 30.0, 'g', 'g', 2, 1.606235703147275, 1, 34.4, 'ToO GW_case_F 18_t24_i1 323',
1.5619105599384626, -0.9712047491521847, 60913.33060406999, 30.0, 'g', 'g', 2, 1.6370498808555154, 1, 34.4, 'ToO GW_case_F 18_t24_i1 324',
1.562537472020697, -1.0002197029645323, 60913.33105284201, 30.0, 'g', 'g', 2, 1.6352787043487, 1, 34.4, 'ToO GW_case_F 18_t24_i1 325',
1.57173184068945, -0.9729644647451249, 60913.33150124419, 30.0, 'g', 'g', 2, 1.6420264785174912, 1, 34.4, 'ToO GW_case_F 18_t24_i1 326',
1.593341052981716, -1.0253223604799468, 60913.33195421443, 30.0, 'g', 'g', 2, 1.665451897758329, 1, 34.4, 'ToO GW_case_F 18_t24_i1 327',
1.6134970349539768, -1.0039755164317654, 60913.33240118739, 30.0, 'g', 'g', 2, 1.6856499310189212, 1, 34.4, 'ToO GW_case_F 18_t24_i1 328',
1.6258900356444828, -1.0144330364455387, 60913.33284504479, 30.0, 'g', 'g', 2, 1.6972324291038288, 1, 34.4, 'ToO GW_case_F 18_t24_i1 329',
1.6434054516644854, -1.0495302496852807, 60913.333294897, 30.0, 'g', 'g', 2, 1.7149232947276616, 1, 34.4, 'ToO GW_case_F 18_t24_i1 330',
1.6592022851338193, -1.0032063540610425, 60913.33374669807, 30.0, 'g', 'g', 2, 1.7331003278380148, 1, 34.4, 'ToO GW_case_F 18_t24_i1 331',
1.6624577150929807, -0.9914707445330564, 60913.33419088339, 30.0, 'g', 'g', 2, 1.7348958787628836, 1, 34.4, 'ToO GW_case_F 18_t24_i1 332',
1.4672245775776496, -0.9938136534927414, 60913.335977920426, 30.0, 'i', 'i', 2, 1.51268546445386, 1, 34.4, 'ToO GW_case_F 18_t24_i1 686',
1.4691491343771446, -0.9727367806359076, 60913.33642518034, 30.0, 'i', 'i', 2, 1.4997504971438016, 1, 34.4, 'ToO GW_case_F 18_t24_i1 687',
1.485723181004786, -0.9515338767699345, 60913.33687268342, 30.0, 'i', 'i', 2, 1.5094932726126207, 1, 34.4, 'ToO GW_case_F 18_t24_i1 688',
1.4968084350920794, -0.9498956800983815, 60913.337316404424, 30.0, 'i', 'i', 2, 1.517507237620049, 1, 34.4, 'ToO GW_case_F 18_t24_i1 689',
1.4989271142060083, -1.0039706322399884, 60913.33777008603, 30.0, 'i', 'i', 2, 1.5260532034852174, 1, 34.4, 'ToO GW_case_F 18_t24_i1 690',
1.503381699284213, -0.9274911062183449, 60913.338227144945, 30.0, 'i', 'i', 2, 1.5159792012447555, 1, 34.4, 'ToO GW_case_F 18_t24_i1 691',
1.516896292861476, -0.9975571846338319, 60913.338683172435, 30.0, 'i', 'i', 2, 1.53641239648433, 1, 34.4, 'ToO GW_case_F 18_t24_i1 692',
1.5232328330754719, -0.9513264160042857, 60913.339135569055, 30.0, 'i', 'i', 2, 1.5329732690917635, 1, 34.4, 'ToO GW_case_F 18_t24_i1 693',
1.528916761609836, -1.018031300009867, 60913.339591086835, 30.0, 'i', 'i', 2, 1.5465469418491278, 1, 34.4, 'ToO GW_case_F 18_t24_i1 694',
1.5619105599384626, -0.9712047491521847, 60913.3400437069, 30.0, 'i', 'i', 2, 1.5696978292945563, 1, 34.4, 'ToO GW_case_F 18_t24_i1 695',
1.562537472020697, -1.0002197029645323, 60913.34049262588, 30.0, 'i', 'i', 2, 1.5708995314719472, 1, 34.4, 'ToO GW_case_F 18_t24_i1 696',
1.57173184068945, -0.9729644647451249, 60913.34094123074, 30.0, 'i', 'i', 2, 1.5743104980499365, 1, 34.4, 'ToO GW_case_F 18_t24_i1 697',
1.593341052981716, -1.0253223604799468, 60913.34139430036, 30.0, 'i', 'i', 2, 1.6005329335434193, 1, 34.4, 'ToO GW_case_F 18_t24_i1 698',
1.6134970349539768, -1.0039755164317654, 60913.34184152532, 30.0, 'i', 'i', 2, 1.616452508330474, 1, 34.4, 'ToO GW_case_F 18_t24_i1 699',
1.6258900356444828, -1.0144330364455387, 60913.342285669394, 30.0, 'i', 'i', 2, 1.6279420499267736, 1, 34.4, 'ToO GW_case_F 18_t24_i1 700',
1.6434054516644854, -1.0495302496852807, 60913.34273557695, 30.0, 'i', 'i', 2, 1.647702087674789, 1, 34.4, 'ToO GW_case_F 18_t24_i1 701',
1.6592022851338193, -1.0032063540610425, 60913.34318762205, 30.0, 'i', 'i', 2, 1.6588903608488348, 1, 34.4, 'ToO GW_case_F 18_t24_i1 702',
1.6624577150929807, -0.9914707445330564, 60913.343631928525, 30.0, 'i', 'i', 2, 1.6592181449605925, 1, 34.4, 'ToO GW_case_F 18_t24_i1 703',
1.69346518888543, -1.043139489955215, 60913.34541896556, 30.0, 'g', 'g', 2, 1.6936853625646495, 1, 34.4, 'ToO GW_case_F 18_t24_i1 333',
1.7155417152752466, -1.0089654351506625, 60913.34586866872, 30.0, 'g', 'g', 2, 1.7068924673054415, 1, 34.4, 'ToO GW_case_F 18_t24_i1 334',
1.716212792214816, -1.0487173750444807, 60913.34631939024, 30.0, 'g', 'g', 2, 1.7039864167905423, 1, 34.4, 'ToO GW_case_F 18_t24_i1 335',
1.7204901305332647, -1.00658074738814, 60913.34677053724, 30.0, 'g', 'g', 2, 1.7060859802998187, 1, 34.4, 'ToO GW_case_F 18_t24_i1 336',
1.7534425359758634, -1.0530647141310447, 60913.34722242815, 30.0, 'g', 'g', 2, 1.7418656195118716, 1, 34.4, 'ToO GW_case_F 18_t24_i1 337',
1.7578092478962388, -1.0064981986861092, 60913.347674233504, 30.0, 'g', 'g', 2, 1.7471690802555668, 1, 34.4, 'ToO GW_case_F 18_t24_i1 338',
1.7947531214338788, -1.0461901035983874, 60913.34812496364, 30.0, 'g', 'g', 2, 1.7878656069071368, 1, 34.4, 'ToO GW_case_F 18_t24_i1 339',
1.69346518888543, -1.043139489955215, 60913.349912000675, 30.0, 'i', 'i', 2, 1.6614967562032925, 1, 34.4, 'ToO GW_case_F 18_t24_i1 704',
1.7155417152752466, -1.0089654351506625, 60913.35036182868, 30.0, 'i', 'i', 2, 1.672201918074734, 1, 34.4, 'ToO GW_case_F 18_t24_i1 705',
1.716212792214816, -1.0487173750444807, 60913.35081262442, 30.0, 'i', 'i', 2, 1.6716063918785875, 1, 34.4, 'ToO GW_case_F 18_t24_i1 706',
1.7204901305332647, -1.00658074738814, 60913.351263859295, 30.0, 'i', 'i', 2, 1.6713073906025186, 1, 34.4, 'ToO GW_case_F 18_t24_i1 707',
1.7534425359758634, -1.0530647141310447, 60913.35171576406, 30.0, 'i', 'i', 2, 1.7079071815864704, 1, 34.4, 'ToO GW_case_F 18_t24_i1 708',
1.7578092478962388, -1.0064981986861092, 60913.35216766213, 30.0, 'i', 'i', 2, 1.7102891441950128, 1, 34.4, 'ToO GW_case_F 18_t24_i1 709',
1.7947531214338788, -1.0461901035983874, 60913.35261839001, 30.0, 'i', 'i', 2, 1.75126307408479, 1, 34.4, 'ToO GW_case_F 18_t24_i1 710',
1.7989281457957191, -1.0567615651325892, 60913.354405427046, 30.0, 'g', 'g', 2, 1.7524018674011343, 1, 34.4, 'ToO GW_case_F 18_t24_i1 340',
1.8188908376996187, -1.0098613887918484, 60913.35485722025, 30.0, 'g', 'g', 2, 1.7681495261486184, 1, 34.4, 'ToO GW_case_F 18_t24_i1 341',
1.8221284390151364, -1.0453056475595273, 60913.355307029415, 30.0, 'g', 'g', 2, 1.7646079472933698, 1, 34.4, 'ToO GW_case_F 18_t24_i1 342',
1.8486596176451868, -1.1059615644247505, 60913.35576100453, 30.0, 'g', 'g', 2, 1.7905038095817098, 1, 34.4, 'ToO GW_case_F 18_t24_i1 343',
1.7989281457957191, -1.0567615651325892, 60913.35754804157, 30.0, 'i', 'i', 2, 1.7282723594725775, 1, 34.4, 'ToO GW_case_F 18_t24_i1 711',
1.8188908376996187, -1.0098613887918484, 60913.35799992183, 30.0, 'i', 'i', 2, 1.7415293892786488, 1, 34.4, 'ToO GW_case_F 18_t24_i1 712',
1.8221284390151364, -1.0453056475595273, 60913.358449777545, 30.0, 'i', 'i', 2, 1.739580459668314, 1, 34.4, 'ToO GW_case_F 18_t24_i1 713',
1.8486596176451868, -1.1059615644247505, 60913.35890378016, 30.0, 'i', 'i', 2, 1.767276118020089, 1, 34.4, 'ToO GW_case_F 18_t24_i1 714',
1.8573746551291959, -1.0174630921486607, 60913.36069081719, 30.0, 'g', 'g', 2, 1.78092710852213, 1, 34.4, 'ToO GW_case_F 18_t24_i1 344',
1.8637208143755997, -1.052912757590899, 60913.36114063322, 30.0, 'g', 'g', 2, 1.7701878434045977, 1, 34.4, 'ToO GW_case_F 18_t24_i1 345',
1.8773521864717548, -1.0840061595997426, 60913.36158959831, 30.0, 'g', 'g', 2, 1.7816621647936637, 1, 34.4, 'ToO GW_case_F 18_t24_i1 346',
1.8887111402348937, -1.0310231125612022, 60913.36204231144, 30.0, 'g', 'g', 2, 1.798589104538851, 1, 34.4, 'ToO GW_case_F 18_t24_i1 347',
1.8573746551291959, -1.0174630921486607, 60913.36382934848, 30.0, 'i', 'i', 2, 1.7541943512831566, 1, 34.4, 'ToO GW_case_F 18_t24_i1 715',
1.8637208143755997, -1.052912757590899, 60913.364279205, 30.0, 'i', 'i', 2, 1.745323283962515, 1, 34.4, 'ToO GW_case_F 18_t24_i1 716',
1.8773521864717548, -1.0840061595997426, 60913.36472819027, 30.0, 'i', 'i', 2, 1.7577636112836097, 1, 34.4, 'ToO GW_case_F 18_t24_i1 717',
1.8887111402348937, -1.0310231125612022, 60913.365180977176, 30.0, 'i', 'i', 2, 1.7718016811943742, 1, 34.4, 'ToO GW_case_F 18_t24_i1 718',
1.8994191814023804, -1.0851017359858337, 60913.36696801421, 30.0, 'g', 'g', 2, 1.777463428180574, 1, 34.4, 'ToO GW_case_F 18_t24_i1 348',
1.9083197632268527, -1.102883072543678, 60913.367413926855, 30.0, 'g', 'g', 2, 1.7742323000981124, 1, 34.4, 'ToO GW_case_F 18_t24_i1 349',
1.9088203139289883, -1.0655451101138733, 60913.36786406857, 30.0, 'g', 'g', 2, 1.772735153577346, 1, 34.4, 'ToO GW_case_F 18_t24_i1 350',
1.9264647011908809, -1.0373535307279473, 60913.36831231378, 30.0, 'g', 'g', 2, 1.7951402579101294, 1, 34.4, 'ToO GW_case_F 18_t24_i1 351',
1.8994191814023804, -1.0851017359858337, 60913.37009935082, 30.0, 'i', 'i', 2, 1.7538037895310747, 1, 34.4, 'ToO GW_case_F 18_t24_i1 719',
1.9083197632268527, -1.102883072543678, 60913.37054527344, 30.0, 'i', 'i', 2, 1.7514623128783866, 1, 34.4, 'ToO GW_case_F 18_t24_i1 720',
1.9088203139289883, -1.0655451101138733, 60913.37099546034, 30.0, 'i', 'i', 2, 1.7483804451032678, 1, 34.4, 'ToO GW_case_F 18_t24_i1 721',
1.9264647011908809, -1.0373535307279473, 60913.37144377989, 30.0, 'i', 'i', 2, 1.7688065102969988, 1, 34.4, 'ToO GW_case_F 18_t24_i1 722',
1.9738218164925565, -1.065380613419575, 60913.39550527971, 30.0, 'g', 'g', 2, 1.6565644739236272, 1, 34.4, 'ToO GW_case_F 18_t24_i1 352',
1.9738218164925565, -1.065380613419575, 60913.397292316746, 30.0, 'i', 'i', 2, 1.6447752641731275, 1, 34.4, 'ToO GW_case_F 18_t24_i1 723',
2.21484579828481, -1.132235533084382, 60913.418402073476, 30.0, 'i', 'i', 2, 1.7679693189264902, 1, 34.4, 'ToO GW_case_F 18_t0_i0 134',
2.1372282385898917, -1.1213667965816398, 60913.42018911051, 30.0, 'g', 'g', 2, 1.674618008796594, 1, 34.4, 'ToO GW_case_F 18_t24_i1 353',
2.1743915696614815, -1.1243943332053277, 60913.42063717874, 30.0, 'g', 'g', 2, 1.700865094155469, 1, 34.4, 'ToO GW_case_F 18_t24_i1 354',
2.178614159872513, -1.1527463664580138, 60913.42108561463, 30.0, 'g', 'g', 2, 1.7079627438519922, 1, 34.4, 'ToO GW_case_F 18_t24_i1 355',
2.21484579828481, -1.132235533084382, 60913.4215326355, 30.0, 'g', 'g', 2, 1.7378113253581502, 1, 34.4, 'ToO GW_case_F 18_t24_i1 356',
2.1372282385898917, -1.1213667965816398, 60913.42331967253, 30.0, 'i', 'i', 2, 1.655730245116378, 1, 34.4, 'ToO GW_case_F 18_t24_i1 724',
2.1743915696614815, -1.1243943332053277, 60913.423767749795, 30.0, 'i', 'i', 2, 1.681300634907298, 1, 34.4, 'ToO GW_case_F 18_t24_i1 725',
2.178614159872513, -1.1527463664580138, 60913.42421620406, 30.0, 'i', 'i', 2, 1.6893889710907868, 1, 34.4, 'ToO GW_case_F 18_t24_i1 726',
2.21484579828481, -1.132235533084382, 60913.4246632187, 30.0, 'i', 'i', 2, 1.7174629810169095, 1, 34.4, 'ToO GW_case_F 18_t24_i1 727',
3.902518849176948, 0.24272258145705772, 60913.970916042934, 30.0, 'g', 'g', 2, 1.659920902903074, 2, 34.4, 'ToO GW_case_F 18_t24_i1 357',
3.906131066851744, 0.1968607578015742, 60913.97137075861, 30.0, 'g', 'g', 2, 1.5850521585231465, 2, 34.4, 'ToO GW_case_F 18_t24_i1 358',
3.9157690300925783, 0.24784893808159736, 60913.971824809276, 30.0, 'g', 'g', 2, 1.6656865998911836, 2, 34.4, 'ToO GW_case_F 18_t24_i1 359',
3.920354323289611, 0.21885899665537312, 60913.972276143875, 30.0, 'g', 'g', 2, 1.6121370133387734, 2, 34.4, 'ToO GW_case_F 18_t24_i1 360',
3.92475937548788, 0.1653065586266571, 60913.972732353344, 30.0, 'g', 'g', 2, 1.526539420631326, 2, 34.4, 'ToO GW_case_F 18_t24_i1 361',
3.9315633294058654, 0.20146606183196902, 60913.97318351744, 30.0, 'g', 'g', 2, 1.5775516545689305, 2, 34.4, 'ToO GW_case_F 18_t24_i1 362',
3.9379455222593513, 0.2003498938989774, 60913.97362601703, 30.0, 'g', 'g', 2, 1.572092156978136, 2, 34.4, 'ToO GW_case_F 18_t24_i1 363',
3.952951050196815, 0.3489214762602768, 60913.974095899925, 30.0, 'g', 'g', 2, 1.8562280782094458, 2, 34.4, 'ToO GW_case_F 18_t24_i1 364',
3.953731749002208, 0.250466434035179, 60913.97455933717, 30.0, 'g', 'g', 2, 1.6469404948975312, 2, 34.4, 'ToO GW_case_F 18_t24_i1 365',
3.9548889097887105, 0.20684332637046698, 60913.975013447685, 30.0, 'g', 'g', 2, 1.573978212671614, 2, 34.4, 'ToO GW_case_F 18_t24_i1 366',
3.9551778887564835, 0.36246301253869184, 60913.97548594272, 30.0, 'g', 'g', 2, 1.900382070839169, 2, 34.4, 'ToO GW_case_F 18_t24_i1 367',
3.9590958214062217, 0.24410896367022583, 60913.97595287447, 30.0, 'g', 'g', 2, 1.6391188246318622, 2, 34.4, 'ToO GW_case_F 18_t24_i1 368',
3.959366290529339, 0.30811958815649687, 60913.976410676114, 30.0, 'g', 'g', 2, 1.7704282777741214, 2, 34.4, 'ToO GW_case_F 18_t24_i1 369',
3.9632665771506264, 0.2539437156300286, 60913.976867195976, 30.0, 'g', 'g', 2, 1.6589830581297507, 2, 34.4, 'ToO GW_case_F 18_t24_i1 370',
3.9658764078452338, 0.2582276189615038, 60913.97730830992, 30.0, 'g', 'g', 2, 1.6673196026340094, 2, 34.4, 'ToO GW_case_F 18_t24_i1 371',
3.966654180938045, 0.3736923204752982, 60913.977774363506, 30.0, 'g', 'g', 2, 1.9353133089516945, 2, 34.4, 'ToO GW_case_F 18_t24_i1 372',
3.967173557685181, 0.1998802764085501, 60913.978249806365, 30.0, 'g', 'g', 2, 1.5710328150223836, 2, 34.4, 'ToO GW_case_F 18_t24_i1 373',
3.976496620991023, 0.3089092515070526, 60913.9787137241, 30.0, 'g', 'g', 2, 1.7688306124646276, 2, 34.4, 'ToO GW_case_F 18_t24_i1 374',
3.9783957609520755, 0.29978659253098594, 60913.979158718124, 30.0, 'g', 'g', 2, 1.7501536974315, 2, 34.4, 'ToO GW_case_F 18_t24_i1 375',
3.9807161676853626, 0.2875608610131384, 60913.9796049807, 30.0, 'g', 'g', 2, 1.7248977044618852, 2, 34.4, 'ToO GW_case_F 18_t24_i1 376',
3.981370955756757, 0.20175259128219425, 60913.98006618765, 30.0, 'g', 'g', 2, 1.57126833726152, 2, 34.4, 'ToO GW_case_F 18_t24_i1 377',
3.981521083466433, 0.3978189697465553, 60913.980961912785, 30.0, 'g', 'g', 2, 2.0094909365268614, 2, 34.4, 'ToO GW_case_F 18_t24_i1 378',
3.987232821425062, 0.35906975644715944, 60913.98141573959, 30.0, 'g', 'g', 2, 1.8991221570846555, 2, 34.4, 'ToO GW_case_F 18_t24_i1 379',
3.998487867891468, 0.4088567839231294, 60913.98187003147, 30.0, 'g', 'g', 2, 2.030232395374383, 2, 34.4, 'ToO GW_case_F 18_t24_i1 380',
3.9999911107693413, 0.39763815248521417, 60913.98231581043, 30.0, 'g', 'g', 2, 1.9978056588115096, 2, 34.4, 'ToO GW_case_F 18_t24_i1 381',
4.002903077085967, 0.33074530652887457, 60913.982774591335, 30.0, 'g', 'g', 2, 1.818045645501494, 2, 34.4, 'ToO GW_case_F 18_t24_i1 382',
4.003410013707946, 0.343211254408303, 60913.98322039035, 30.0, 'g', 'g', 2, 1.8516489565493954, 2, 34.4, 'ToO GW_case_F 18_t24_i1 383',
4.004242373396172, 0.3490294878883804, 60913.983663060375, 30.0, 'g', 'g', 2, 1.869057604101332, 2, 34.4, 'ToO GW_case_F 18_t24_i1 384',
4.006693104976106, 0.2888119033445191, 60913.98412056429, 30.0, 'g', 'g', 2, 1.730410451203912, 2, 34.4, 'ToO GW_case_F 18_t24_i1 385',
4.025742788430082, 0.3738155016794136, 60913.984580279335, 30.0, 'g', 'g', 2, 1.9123571107217676, 2, 34.4, 'ToO GW_case_F 18_t24_i1 386',
4.028780895401136, 0.29943675202407816, 60913.9850402881, 30.0, 'g', 'g', 2, 1.7331821500491957, 2, 34.4, 'ToO GW_case_F 18_t24_i1 387',
4.034638774463864, 0.3971827422152572, 60913.98550325414, 30.0, 'g', 'g', 2, 1.9742841854986886, 2, 34.4, 'ToO GW_case_F 18_t24_i1 388',
4.040499739576598, 0.36958658631103725, 60913.98595463, 30.0, 'g', 'g', 2, 1.8925931836504832, 2, 34.4, 'ToO GW_case_F 18_t24_i1 389',
4.042711822324699, 0.4864955265508959, 60913.98642137287, 30.0, 'g', 'g', 2, 2.2848816951433206, 2, 34.4, 'ToO GW_case_F 18_t24_i1 390',
4.045889324587643, 0.4320615520797495, 60913.98687820225, 30.0, 'g', 'g', 2, 2.0803247748099327, 2, 34.4, 'ToO GW_case_F 18_t24_i1 391',
4.048533825199598, 0.3776556764883643, 60913.98733491901, 30.0, 'g', 'g', 2, 1.9153054740353823, 2, 34.4, 'ToO GW_case_F 18_t24_i1 392',
4.049111501272914, 0.417609843311636, 60913.987788417144, 30.0, 'g', 'g', 2, 2.037007277370601, 2, 34.4, 'ToO GW_case_F 18_t24_i1 393',
4.053561712687157, 0.41973015728322927, 60913.9882294004, 30.0, 'g', 'g', 2, 2.0413162760358974, 2, 34.4, 'ToO GW_case_F 18_t24_i1 394',
4.054336973907217, 0.4888191822516381, 60913.98868846188, 30.0, 'g', 'g', 2, 2.2998074020576706, 2, 34.4, 'ToO GW_case_F 18_t24_i1 395',
4.067709971656533, 0.4695421728078646, 60913.989138588826, 30.0, 'g', 'g', 2, 2.202702791102621, 2, 34.4, 'ToO GW_case_F 18_t24_i1 396',
4.068896977300684, 0.46881451480321346, 60913.989577578126, 30.0, 'g', 'g', 2, 2.202769719805739, 2, 34.4, 'ToO GW_case_F 18_t24_i1 397',
4.071429733154441, 0.44228128032334046, 60913.990028327185, 30.0, 'g', 'g', 2, 2.1061127881821116, 2, 34.4, 'ToO GW_case_F 18_t24_i1 398',
4.0790420120867, 0.51788536941315, 60913.99048804941, 30.0, 'g', 'g', 2, 2.4036263495741736, 2, 34.4, 'ToO GW_case_F 18_t24_i1 399',
4.083301958094838, 0.5190307099796185, 60913.9909284504, 30.0, 'g', 'g', 2, 2.4063044410522596, 2, 34.4, 'ToO GW_case_F 18_t24_i1 400',
4.085145467602353, 0.38181636052175616, 60913.99139909715, 30.0, 'g', 'g', 2, 1.9115160597363485, 2, 34.4, 'ToO GW_case_F 18_t24_i1 401',
4.088352584317739, 0.39515819740390756, 60913.991844841235, 30.0, 'g', 'g', 2, 1.9487719198862832, 2, 34.4, 'ToO GW_case_F 18_t24_i1 402',
4.090986305016818, 0.5196344965217206, 60913.99231300797, 30.0, 'g', 'g', 2, 2.410904600845337, 2, 34.4, 'ToO GW_case_F 18_t24_i1 403',
4.093236420029349, 0.4654970627835886, 60913.99276977856, 30.0, 'g', 'g', 2, 2.1826221008495064, 2, 34.4, 'ToO GW_case_F 18_t24_i1 404',
4.094907658997544, 0.4113209195158305, 60913.99322644793, 30.0, 'g', 'g', 2, 1.999863825625336, 2, 34.4, 'ToO GW_case_F 18_t24_i1 405',
4.098234463475259, 0.5291856338724452, 60913.99369346188, 30.0, 'g', 'g', 2, 2.4603174868478135, 2, 34.4, 'ToO GW_case_F 18_t24_i1 406',
